id_municipio,Municipio,muni_clean,provincia,poblacion,censo,1_avance,particip_1_avance,2_avance,particip_2_avance,total_votantes,particip_total,v_nulos,votos_validos,v_blanco,total_votos_candid,ganador,por_ganador,segundo,por_segundo,PSOE,PP,Cs,Podemos,VOX,UPL,XAV,Otros,psoe_por,pp_por,cs_por,podemos_por,vox_por,upl_por,xav_por,otros_por
42128,NARROS,Narros,Soria,48,47,24,"51,1",31,"66,0",42,"89,4",1,41,0,41,PSOE,"51,2",PP,"39,0",21,16,2,1,0,0,0,1,"51,2","39,0","4,9","2,4","0,0","0,0","0,0","2,4"
42129,NAVALENO,Navaleno,Soria,755,681,231,"33,9",382,"56,1",538,"79,0",7,531,10,521,PSOE,"42,4",PP,"25,0",225,133,81,15,19,0,0,48,"42,4","25,0","15,3","2,8","3,6","0,0","0,0","9,0"
42130,NEPAS,Nepas,Soria,51,51,20,"39,2",35,"68,6",46,"90,2",2,44,1,43,PP,"54,5",Otros,"20,5",8,24,1,0,1,0,0,9,"18,2","54,5","2,3","0,0","2,3","0,0","0,0","20,5"
42131,NOLAY,Nolay,Soria,58,51,24,"47,1",30,"58,8",39,"76,5",0,39,0,39,PP,"38,5",PSOE,"35,9",14,15,6,2,0,0,0,2,"35,9","38,5","15,4","5,1","0,0","0,0","0,0","5,1"
42132,NOVIERCAS,Noviercas,Soria,160,138,65,"47,1",87,"63,0",114,"82,6",1,113,3,110,PP,"46,0",PSOE,"22,1",25,52,7,13,9,0,0,4,"22,1","46,0","6,2","11,5","8,0","0,0","0,0","3,5"
42134,OLVEGA,Ólvega,Soria,3668,2661,988,"37,1",1459,"54,8",1953,"73,4",23,1930,27,1903,PSOE,"36,5",PP,"32,7",704,632,256,169,54,0,0,88,"36,5","32,7","13,3","8,8","2,8","0,0","0,0","4,6"
42135,ONCALA,Oncala,Soria,67,71,21,"29,6",30,"42,3",50,"70,4",1,49,2,47,PSOE,"34,7",PP,"30,6",17,15,6,3,2,0,0,4,"34,7","30,6","12,2","6,1","4,1","0,0","0,0","8,2"
42139,PINILLA DEL CAMPO,Pinilla del Campo,Soria,20,21,6,"28,6",21,"100,0",16,"76,2",0,16,0,16,PP,"62,5",PSOE,"18,8",3,10,2,1,0,0,0,0,"18,8","62,5","12,5","6,3","0,0","0,0","0,0","0,0"
42140,PORTILLO DE SORIA,Portillo de Soria,Soria,14,14,0,"0,0",5,"35,7",10,"71,4",0,10,0,10,PP,"50,0",VOX,"30,0",2,5,0,0,3,0,0,0,"20,0","50,0","0,0","0,0","30,0","0,0","0,0","0,0"
42141,LA POVEDA DE SORIA,La Póveda de Soria,Soria,112,114,50,"43,9",71,"62,3",97,"85,1",0,97,1,96,PSOE,"37,1",Otros,"28,9",36,19,6,3,4,0,0,28,"37,1","19,6","6,2","3,1","4,1","0,0","0,0","28,9"
42142,POZALMURO,Pozalmuro,Soria,53,44,12,"27,3",17,"38,6",29,"65,9",0,29,0,29,PP,"44,8",PSOE,"31,0",9,13,3,0,3,0,0,1,"31,0","44,8","10,3","0,0","10,3","0,0","0,0","3,4"
42144,QUINTANA REDONDA,Quintana Redonda,Soria,496,420,185,"44,0",290,"69,0",361,"86,0",3,358,5,353,PSOE,"41,6",PP,"32,7",149,117,39,23,12,0,0,13,"41,6","32,7","10,9","6,4","3,4","0,0","0,0","3,6"
42145,QUINTANAS DE GORMAZ,Quintanas de Gormaz,Soria,141,135,65,"48,1",95,"70,4",111,"82,2",2,109,1,108,PSOE,"31,2",Otros,"23,9",34,20,19,2,7,0,0,26,"31,2","18,3","17,4","1,8","6,4","0,0","0,0","23,9"
42148,QUIÑONERIA,Quiñonería,Soria,8,9,3,"33,3",7,"77,8",8,"88,9",0,8,0,8,PP,"75,0",Cs,"25,0",0,6,2,0,0,0,0,0,"0,0","75,0","25,0","0,0","0,0","0,0","0,0","0,0"
42149,LOS RÁBANOS,Los Rábanos,Soria,465,387,175,"45,2",225,"58,1",294,"76,0",3,291,11,280,PSOE,"41,2",PP,"25,1",120,73,34,17,16,0,0,20,"41,2","25,1","11,7","5,8","5,5","0,0","0,0","6,9"
42151,REBOLLAR,Rebollar,Soria,41,38,9,"23,7",21,"55,3",31,"81,6",0,31,2,29,PSOE,"45,2",PP,"25,8",14,8,7,0,0,0,0,0,"45,2","25,8","22,6","0,0","0,0","0,0","0,0","0,0"
42152,RECUERDA,Recuerda,Soria,71,67,24,"35,8",42,"62,7",54,"80,6",1,53,0,53,PP,"39,6",PSOE,"28,3",15,21,8,1,5,0,0,3,"28,3","39,6","15,1","1,9","9,4","0,0","0,0","5,7"
42153,RELLO,Rello,Soria,15,12,1,"8,3",5,"41,7",10,"83,3",0,10,0,10,PSOE,"80,0",PP,"20,0",8,2,0,0,0,0,0,0,"80,0","20,0","0,0","0,0","0,0","0,0","0,0","0,0"
42154,RENIEBLAS,Renieblas,Soria,111,99,43,"43,4",60,"60,6",80,"80,8",0,80,1,79,PSOE,"48,8",Cs,"26,3",39,17,21,1,0,0,0,1,"48,8","21,3","26,3","1,3","0,0","0,0","0,0","1,3"
42155,RETORTILLO DE SORIA,Retortillo de Soria,Soria,160,143,58,"40,6",81,"56,6",100,"69,9",0,100,0,100,PP,"48,0",PSOE,"20,0",20,48,8,1,5,0,0,18,"20,0","48,0","8,0","1,0","5,0","0,0","0,0","18,0"
42156,REZNOS,Reznos,Soria,31,29,6,"20,7",20,"69,0",22,"75,9",0,22,1,21,PP,"40,9",PSOE,"18,2",4,9,4,0,1,0,0,3,"18,2","40,9","18,2","0,0","4,5","0,0","0,0","13,6"
42157,LA RIBA DE ESCALOTE,La Riba de Escalote,Soria,11,10,2,"20,0",5,"50,0",10,"100,0",0,10,0,10,PP,"90,0",Cs,"10,0",0,9,1,0,0,0,0,0,"0,0","90,0","10,0","0,0","0,0","0,0","0,0","0,0"
42158,RIOSECO DE SORIA,Rioseco de Soria,Soria,125,95,49,"51,6",67,"70,5",80,"84,2",0,80,1,79,PSOE,"43,8",PP,"22,5",35,18,14,6,3,0,0,3,"43,8","22,5","17,5","7,5","3,8","0,0","0,0","3,8"
42159,ROLLAMIENTA,Rollamienta,Soria,41,40,15,"37,5",31,"77,5",38,"95,0",0,38,1,37,PSOE,"36,8",Cs,"23,7",14,6,9,0,5,0,0,3,"36,8","15,8","23,7","0,0","13,2","0,0","0,0","7,9"
42160,EL ROYO,El Royo,Soria,260,243,103,"42,4",147,"60,5",191,"78,6",3,188,8,180,PSOE,"41,5",PP,"23,4",78,44,17,13,16,0,0,12,"41,5","23,4","9,0","6,9","8,5","0,0","0,0","6,4"
42161,SALDUERO,Salduero,Soria,147,135,53,"39,3",75,"55,6",90,"66,7",0,90,1,89,PP,"56,7",PSOE,"26,7",24,51,7,0,6,0,0,1,"26,7","56,7","7,8","0,0","6,7","0,0","0,0","1,1"
42162,SAN ESTEBAN DE GORMAZ,San Esteban de Gormaz,Soria,2948,2321,743,"32,0",1098,"47,3",1596,"68,8",15,1581,18,1563,PSOE,"34,4",PP,"33,7",544,533,190,49,48,0,0,199,"34,4","33,7","12,0","3,1","3,0","0,0","0,0","12,6"
42163,SAN FELICES,San Felices,Soria,59,46,16,"34,8",25,"54,3",36,"78,3",1,35,0,35,PP,"37,1",PSOE,"28,6",10,13,4,1,2,0,0,5,"28,6","37,1","11,4","2,9","5,7","0,0","0,0","14,3"
42164,SAN LEONARDO DE YAGUE,San Leonardo de Yagüe,Soria,2042,1589,530,"33,4",876,"55,1",1174,"73,9",14,1160,11,1149,PSOE,"37,8",PP,"22,6",439,262,122,30,42,0,0,254,"37,8","22,6","10,5","2,6","3,6","0,0","0,0","21,9"
42165,SAN PEDRO MANRIQUE,San Pedro Manrique,Soria,655,418,183,"43,8",271,"64,8",313,"74,9",4,309,12,297,PSOE,"34,6",PP,"31,4",107,97,45,18,15,0,0,15,"34,6","31,4","14,6","5,8","4,9","0,0","0,0","4,9"
42166,SANTA CRUZ DE YANGUAS,Santa Cruz de Yanguas,Soria,62,57,28,"49,1",38,"66,7",51,"89,5",2,49,0,49,PP,"49,0",PSOE,"38,8",19,24,4,0,0,0,0,2,"38,8","49,0","8,2","0,0","0,0","0,0","0,0","4,1"
42167,SANTA MARÍA DE HUERTA,Santa María de Huerta,Soria,265,234,124,"53,0",153,"65,4",191,"81,6",1,190,4,186,PSOE,"40,5",PP,"35,3",77,67,26,5,4,0,0,7,"40,5","35,3","13,7","2,6","2,1","0,0","0,0","3,7"
42168,SANTA MARIA DE LAS HOYAS,Santa María de las Hoyas,Soria,87,109,56,"51,4",70,"64,2",89,"81,7",1,88,1,87,PSOE,"43,2",PP,"22,7",38,20,10,7,4,0,0,8,"43,2","22,7","11,4","8,0","4,5","0,0","0,0","9,1"
42171,SERÓN DE NÁGIMA,Serón de Nágima,Soria,130,113,26,"23,0",40,"35,4",70,"61,9",3,67,1,66,PP,"52,2",PSOE,"23,9",16,35,11,1,2,0,0,1,"23,9","52,2","16,4","1,5","3,0","0,0","0,0","1,5"
42172,SOLIEDRA,Soliedra,Soria,31,28,14,"50,0",18,"64,3",24,"85,7",0,24,0,24,PP,"62,5",VOX,"12,5",2,15,1,0,3,0,0,3,"8,3","62,5","4,2","0,0","12,5","0,0","0,0","12,5"
42173,SORIA,Soria,Soria,39695,29739,9575,"32,2",13578,"45,7",18915,"63,6",193,18722,203,18519,PSOE,"48,1",PP,"22,2",9010,4158,2256,1194,815,0,0,1086,"48,1","22,2","12,0","6,4","4,4","0,0","0,0","5,8"
42174,SOTILLO DEL RINCON,Sotillo del Rincón,Soria,178,178,81,"45,5",101,"56,7",143,"80,3",2,141,2,139,PSOE,"53,9",PP,"16,3",76,23,11,16,3,0,0,10,"53,9","16,3","7,8","11,3","2,1","0,0","0,0","7,1"
42175,SUELLACABRAS,Suellacabras,Soria,25,22,11,"50,0",12,"54,5",19,"86,4",0,19,0,19,PP,"73,7",Cs,"15,8",0,14,3,0,0,0,0,2,"0,0","73,7","15,8","0,0","0,0","0,0","0,0","10,5"
42176,TAJAHUERCE,Tajahuerce,Soria,24,27,10,"37,0",15,"55,6",23,"85,2",1,22,0,22,PP,"63,6",PSOE,"18,2",4,14,1,0,3,0,0,0,"18,2","63,6","4,5","0,0","13,6","0,0","0,0","0,0"
42177,TAJUECO,Tajueco,Soria,60,63,35,"55,6",46,"73,0",53,"84,1",1,52,4,48,PSOE,"51,9",PP,"26,9",27,14,5,0,2,0,0,0,"51,9","26,9","9,6","0,0","3,8","0,0","0,0","0,0"
42178,TALVEILA,Talveila,Soria,107,101,52,"51,5",57,"56,4",71,"70,3",0,71,0,71,PP,"49,3",PSOE,"26,8",19,35,3,1,8,0,0,5,"26,8","49,3","4,2","1,4","11,3","0,0","0,0","7,0"
42181,TARDELCUENDE,Tardelcuende,Soria,420,388,206,"53,1",287,"74,0",344,"88,7",1,343,3,340,PSOE,"58,6",PP,"22,7",201,78,13,5,6,0,0,37,"58,6","22,7","3,8","1,5","1,7","0,0","0,0","10,8"
42182,TARODA,Taroda,Soria,46,51,20,"39,2",33,"64,7",41,"80,4",0,41,0,41,PP,"61,0",PSOE,"12,2",5,25,4,1,1,0,0,5,"12,2","61,0","9,8","2,4","2,4","0,0","0,0","12,2"
42183,TEJADO,Tejado,Soria,92,105,35,"33,3",55,"52,4",73,"69,5",0,73,2,71,PP,"50,7",PSOE,"19,2",14,37,12,2,3,0,0,3,"19,2","50,7","16,4","2,7","4,1","0,0","0,0","4,1"
42184,TORLENGUA,Torlengua,Soria,51,56,15,"26,8",22,"39,3",38,"67,9",0,38,1,37,PSOE,"34,2",PP,"23,7",13,9,6,1,6,0,0,2,"34,2","23,7","15,8","2,6","15,8","0,0","0,0","5,3"
42185,TORREBLACOS,Torreblacos,Soria,26,25,5,"20,0",16,"64,0",21,"84,0",0,21,0,21,PP,"42,9",PSOE,"33,3",7,9,2,0,0,0,0,3,"33,3","42,9","9,5","0,0","0,0","0,0","0,0","14,3"
42187,TORRUBIA DE SORIA,Torrubia de Soria,Soria,61,58,23,"39,7",42,"72,4",56,"96,6",4,52,0,52,PP,"36,5",VOX,"32,7",9,19,4,0,17,0,0,3,"17,3","36,5","7,7","0,0","32,7","0,0","0,0","5,8"
42188,TREVAGO,Trévago,Soria,43,47,19,"40,4",27,"57,4",42,"89,4",0,42,1,41,PSOE,"40,5",PP,"33,3",17,14,8,1,1,0,0,0,"40,5","33,3","19,0","2,4","2,4","0,0","0,0","0,0"
42189,UCERO,Ucero,Soria,63,54,28,"51,9",35,"64,8",46,"85,2",0,46,0,46,Cs,"41,3",PSOE,"23,9",11,7,19,1,3,0,0,5,"23,9","15,2","41,3","2,2","6,5","0,0","0,0","10,9"
42190,VADILLO,Vadillo,Soria,86,92,36,"39,1",52,"56,5",70,"76,1",0,70,1,69,PSOE,"55,7",PP,"17,1",39,12,8,6,2,0,0,2,"55,7","17,1","11,4","8,6","2,9","0,0","0,0","2,9"
42191,VALDEAVELLANO DE TERA,Valdeavellano de Tera,Soria,204,180,72,"40,0",102,"56,7",134,"74,4",0,134,3,131,PSOE,"38,1",PP,"37,3",51,50,10,4,6,0,0,10,"38,1","37,3","7,5","3,0","4,5","0,0","0,0","7,5"
42192,VALDEGEÑA,Valdegeña,Soria,38,37,7,"18,9",10,"27,0",19,"51,4",0,19,1,18,PSOE,"47,4",PP,"31,6",9,6,0,0,3,0,0,0,"47,4","31,6","0,0","0,0","15,8","0,0","0,0","0,0"
42193,VALDELAGUA DEL CERRO,Valdelagua del Cerro,Soria,12,16,1,"6,3",3,"18,8",7,"43,8",0,7,0,7,PP,"85,7",PSOE,"14,3",1,6,0,0,0,0,0,0,"14,3","85,7","0,0","0,0","0,0","0,0","0,0","0,0"
42194,VALDEMALUQUE,Valdemaluque,Soria,148,145,82,"56,6",100,"69,0",123,"84,8",1,122,2,120,PSOE,"36,1",PP,"24,6",44,30,15,4,7,0,0,20,"36,1","24,6","12,3","3,3","5,7","0,0","0,0","16,4"
42195,VALDENEBRO,Valdenebro,Soria,96,88,26,"29,5",43,"48,9",58,"65,9",1,57,4,53,PSOE,"40,4",PP,"38,6",23,22,4,2,1,0,0,1,"40,4","38,6","7,0","3,5","1,8","0,0","0,0","1,8"
42196,VALDEPRADO,Valdeprado,Soria,6,8,0,"0,0",0,"0,0",6,"75,0",0,6,0,6,PP,"66,7",Cs,"16,7",0,4,1,0,0,0,0,1,"0,0","66,7","16,7","0,0","0,0","0,0","0,0","16,7"
42197,VALDERRODILLA,Valderrodilla,Soria,67,68,32,"47,1",40,"58,8",49,"72,1",0,49,0,49,PP,"55,1",PSOE,"24,5",12,27,7,2,0,0,0,1,"24,5","55,1","14,3","4,1","0,0","0,0","0,0","2,0"
42198,VALTAJEROS,Valtajeros,Soria,22,19,4,"21,1",8,"42,1",14,"73,7",0,14,0,14,PSOE,"42,9",PP,"35,7",6,5,1,1,0,0,0,1,"42,9","35,7","7,1","7,1","0,0","0,0","0,0","7,1"
42200,VELAMAZÁN,Velamazán,Soria,72,76,25,"32,9",48,"63,2",57,"75,0",1,56,1,55,PP,"37,5",Cs,"21,4",10,21,12,1,7,0,0,4,"17,9","37,5","21,4","1,8","12,5","0,0","0,0","7,1"
42201,VELILLA DE LA SIERRA,Velilla de la Sierra,Soria,28,23,6,"26,1",13,"56,5",19,"82,6",0,19,1,18,PSOE,"42,1",PP,"31,6",8,6,3,1,0,0,0,0,"42,1","31,6","15,8","5,3","0,0","0,0","0,0","0,0"
42202,VELILLA DE LOS AJOS,Velilla de los Ajos,Soria,19,20,5,"25,0",6,"30,0",13,"65,0",1,12,1,11,PP,"66,7",PSOE,"25,0",3,8,0,0,0,0,0,0,"25,0","66,7","0,0","0,0","0,0","0,0","0,0","0,0"
42204,VIANA DE DUERO,Viana de Duero,Soria,54,53,18,"34,0",28,"52,8",40,"75,5",0,40,1,39,PP,"32,5",PSOE,"30,0",12,13,2,1,2,0,0,9,"30,0","32,5","5,0","2,5","5,0","0,0","0,0","22,5"
42205,VILLACIERVOS,Villaciervos,Soria,72,83,28,"33,7",48,"57,8",69,"83,1",1,68,1,67,PP,"38,2",PSOE,"30,9",21,26,9,0,10,0,0,1,"30,9","38,2","13,2","0,0","14,7","0,0","0,0","1,5"
42206,VILLANUEVA DE GORMAZ,Villanueva de Gormaz,Soria,8,8,0,"0,0",0,"0,0",4,"50,0",0,4,1,3,PP,"50,0",Otros,"25,0",0,2,0,0,0,0,0,1,"0,0","50,0","0,0","0,0","0,0","0,0","0,0","25,0"
42207,VILLAR DEL ALA,Villar del Ala,Soria,50,47,10,"21,3",28,"59,6",37,"78,7",0,37,0,37,Cs,"37,8",PSOE,"24,3",9,7,14,4,2,0,0,1,"24,3","18,9","37,8","10,8","5,4","0,0","0,0","2,7"
42208,VILLAR DEL CAMPO,Villar del Campo,Soria,26,19,13,"68,4",13,"68,4",16,"84,2",0,16,0,16,PP,"31,3",PP,"31,3",1,5,4,0,1,0,0,5,"6,3","31,3","25,0","0,0","6,3","0,0","0,0","31,3"
42209,VILLAR DEL RÍO,Villar del Río,Soria,154,135,57,"42,2",69,"51,1",106,"78,5",3,103,1,102,PSOE,"34,0",PP,"30,1",35,31,12,12,6,0,0,6,"34,0","30,1","11,7","11,7","5,8","0,0","0,0","5,8"
42211,LOS VILLARES DE SORIA,Los Villares de Soria,Soria,81,81,29,"35,8",52,"64,2",72,"88,9",0,72,1,71,PP,"40,3",PSOE,"23,6",17,29,11,6,3,0,0,5,"23,6","40,3","15,3","8,3","4,2","0,0","0,0","6,9"
42212,VILLASAYAS,Villasayas,Soria,66,62,24,"38,7",34,"54,8",47,"75,8",0,47,2,45,PSOE,"29,8",PP,"27,7",14,13,10,1,6,0,0,1,"29,8","27,7","21,3","2,1","12,8","0,0","0,0","2,1"
42213,VILLASECA DE ARCIEL,Villaseca de Arciel,Soria,24,25,4,"16,0",13,"52,0",17,"68,0",0,17,0,17,PP,"52,9",PSOE,"23,5",4,9,0,0,1,0,0,3,"23,5","52,9","0,0","0,0","5,9","0,0","0,0","17,6"
42215,VINUESA,Vinuesa,Soria,837,726,292,"40,2",435,"59,9",534,"73,6",6,528,23,505,PSOE,"38,1",PP,"32,2",201,170,60,8,38,0,0,28,"38,1","32,2","11,4","1,5","7,2","0,0","0,0","5,3"
42216,VIZMANOS,Vizmanos,Soria,26,26,9,"34,6",11,"42,3",20,"76,9",0,20,0,20,PSOE,"65,0",PP,"20,0",13,4,2,0,1,0,0,0,"65,0","20,0","10,0","0,0","5,0","0,0","0,0","0,0"
42217,VOZMEDIANO,Vozmediano,Soria,37,34,18,"52,9",21,"61,8",29,"85,3",0,29,0,29,PSOE,"65,5",PP,"17,2",19,5,1,2,0,0,0,2,"65,5","17,2","3,4","6,9","0,0","0,0","0,0","6,9"
42218,YANGUAS,Yanguas,Soria,113,74,36,"48,6",38,"51,4",57,"77,0",0,57,2,55,PP,"36,8",PSOE,"29,8",17,21,7,3,3,0,0,4,"29,8","36,8","12,3","5,3","5,3","0,0","0,0","7,0"
42219,YELO,Yelo,Soria,47,40,10,"25,0",24,"60,0",35,"87,5",0,35,0,35,PP,"42,9",PSOE,"28,6",10,15,3,2,2,0,0,3,"28,6","42,9","8,6","5,7","5,7","0,0","0,0","8,6"
47001,ADALIA,Adalia,Valladolid,52,53,14,"26,4",24,"45,3",48,"90,6",1,47,1,46,PP,"66,0",VOX,"12,8",2,31,5,2,6,0,0,0,"4,3","66,0","10,6","4,3","12,8","0,0","0,0","0,0"
47002,AGUASAL,Aguasal,Valladolid,17,18,7,"38,9",14,"77,8",18,"100,0",0,18,0,18,PP,"61,1",PSOE,"27,8",5,11,2,0,0,0,0,0,"27,8","61,1","11,1","0,0","0,0","0,0","0,0","0,0"
47003,AGUILAR DE CAMPOS,Aguilar de Campos,Valladolid,257,204,102,"50,0",148,"72,5",174,"85,3",0,174,5,169,PP,"54,0",PSOE,"28,2",49,94,10,3,10,0,0,3,"28,2","54,0","5,7","1,7","5,7","0,0","0,0","1,7"
47004,ALAEJOS,Alaejos,Valladolid,1380,1138,569,"50,0",778,"68,4",966,"84,9",8,958,11,947,PSOE,"49,2",PP,"31,9",471,306,82,8,58,0,0,22,"49,2","31,9","8,6","0,8","6,1","0,0","0,0","2,3"
47005,ALCAZARÉN,Alcazarén,Valladolid,632,504,257,"51,0",377,"74,8",444,"88,1",6,438,11,427,PP,"36,3",PSOE,"29,9",131,159,74,6,15,0,0,42,"29,9","36,3","16,9","1,4","3,4","0,0","0,0","9,6"
47006,ALDEA DE SAN MIGUEL,Aldea de San Miguel,Valladolid,217,186,90,"48,4",137,"73,7",155,"83,3",1,154,0,154,PSOE,"37,0",PP,"20,8",57,32,14,16,14,0,0,21,"37,0","20,8","9,1","10,4","9,1","0,0","0,0","13,6"
47007,ALDEAMAYOR DE SAN MARTIN,Aldeamayor de San Martín,Valladolid,5789,4043,1431,"35,4",2106,"52,1",2821,"69,8",21,2800,32,2768,PSOE,"34,2",PP,"20,6",958,577,569,164,236,0,0,264,"34,2","20,6","20,3","5,9","8,4","0,0","0,0","9,4"
47008,ALMENARA DE ADAJA,Almenara de Adaja,Valladolid,23,22,5,"22,7",7,"31,8",15,"68,2",0,15,0,15,PP,"46,7",PSOE,"20,0",3,7,2,1,2,0,0,0,"20,0","46,7","13,3","6,7","13,3","0,0","0,0","0,0"
47009,AMUSQUILLO,Amusquillo,Valladolid,100,99,51,"51,5",78,"78,8",85,"85,9",1,84,0,84,PP,"35,7",PSOE,"31,0",26,30,15,0,7,0,0,6,"31,0","35,7","17,9","0,0","8,3","0,0","0,0","7,1"
47010,ARROYO DE LA ENCOMIENDA,Arroyo de la Encomienda,Valladolid,20716,14585,4488,"30,8",6965,"47,8",10059,"69,0",60,9999,112,9887,PSOE,"28,6",Cs,"27,4",2862,2235,2739,636,947,0,0,468,"28,6","22,4","27,4","6,4","9,5","0,0","0,0","4,7"
47011,ATAQUINES,Ataquines,Valladolid,564,558,298,"53,4",413,"74,0",492,"88,2",3,489,5,484,PP,"54,6",PSOE,"27,4",134,267,36,3,40,0,0,4,"27,4","54,6","7,4","0,6","8,2","0,0","0,0","0,8"
47012,BAHABÓN,Bahabón,Valladolid,98,100,47,"47,0",71,"71,0",76,"76,0",1,75,0,75,PP,"53,3",PSOE,"22,7",17,40,6,1,8,0,0,3,"22,7","53,3","8,0","1,3","10,7","0,0","0,0","4,0"
47013,BARCIAL DE LA LOMA,Barcial de la Loma,Valladolid,86,90,32,"35,6",54,"60,0",78,"86,7",3,75,1,74,PSOE,"53,3",PP,"29,3",40,22,8,1,0,0,0,3,"53,3","29,3","10,7","1,3","0,0","0,0","0,0","4,0"
47014,BARRUELO DEL VALLE,Barruelo del Valle,Valladolid,47,47,29,"61,7",33,"70,2",41,"87,2",0,41,0,41,PP,"36,6",PSOE,"29,3",12,15,4,0,9,0,0,1,"29,3","36,6","9,8","0,0","22,0","0,0","0,0","2,4"
47015,BECILLA DE VALDERADUEY,Becilla de Valderaduey,Valladolid,218,174,75,"43,1",115,"66,1",139,"79,9",2,137,0,137,PSOE,"40,1",PP,"37,2",55,51,14,7,7,0,0,3,"40,1","37,2","10,2","5,1","5,1","0,0","0,0","2,2"
47016,BENAFARCES,Benafarces,Valladolid,68,71,26,"36,6",43,"60,6",60,"84,5",0,60,0,60,PP,"40,0",PSOE,"26,7",16,24,14,3,2,0,0,1,"26,7","40,0","23,3","5,0","3,3","0,0","0,0","1,7"
47017,BERCERO,Bercero,Valladolid,195,197,73,"37,1",113,"57,4",154,"78,2",2,152,0,152,PP,"53,3",VOX,"15,8",20,81,17,2,24,0,0,8,"13,2","53,3","11,2","1,3","15,8","0,0","0,0","5,3"
47018,BERCERUELO,Berceruelo,Valladolid,38,36,11,"30,6",26,"72,2",32,"88,9",4,28,0,28,PP,"53,6",VOX,"17,9",3,15,1,2,5,0,0,2,"10,7","53,6","3,6","7,1","17,9","0,0","0,0","7,1"
47019,BERRUECES,Berrueces,Valladolid,102,92,42,"45,7",63,"68,5",84,"91,3",1,83,1,82,PP,"42,2",PSOE,"26,5",22,35,15,2,5,0,0,3,"26,5","42,2","18,1","2,4","6,0","0,0","0,0","3,6"
47020,BOBADILLA DEL CAMPO,Bobadilla del Campo,Valladolid,292,271,132,"48,7",202,"74,5",229,"84,5",3,226,11,215,PP,"43,4",PSOE,"33,2",75,98,20,0,21,0,0,1,"33,2","43,4","8,8","0,0","9,3","0,0","0,0","0,4"
47021,BOCIGAS,Bocigas,Valladolid,80,72,27,"37,5",46,"63,9",64,"88,9",1,63,0,63,PP,"30,2",PSOE,"27,0",17,19,11,3,8,0,0,5,"27,0","30,2","17,5","4,8","12,7","0,0","0,0","7,9"
47022,BOCOS DE DUERO,Bocos de Duero,Valladolid,69,59,20,"33,9",30,"50,8",49,"83,1",1,48,1,47,PP,"68,8",VOX,"10,4",4,33,4,1,5,0,0,0,"8,3","68,8","8,3","2,1","10,4","0,0","0,0","0,0"
47023,BOECILLO,Boecillo,Valladolid,4219,3056,1040,"34,0",1659,"54,3",2246,"73,5",15,2231,20,2211,PSOE,"28,1",PP,"25,5",626,568,528,99,257,0,0,133,"28,1","25,5","23,7","4,4","11,5","0,0","0,0","6,0"
47024,BOLAÑOS DE CAMPOS,Bolaños de Campos,Valladolid,277,231,122,"52,8",123,"53,2",199,"86,1",0,199,4,195,PSOE,"39,7",PP,"33,2",79,66,34,3,5,0,0,8,"39,7","33,2","17,1","1,5","2,5","0,0","0,0","4,0"
47025,BRAHOJOS DE MEDINA,Brahojos de Medina,Valladolid,106,115,48,"41,7",80,"69,6",105,"91,3",1,104,0,104,PP,"51,0",PSOE,"35,6",37,53,9,2,2,0,0,1,"35,6","51,0","8,7","1,9","1,9","0,0","0,0","1,0"
47026,BUSTILLO DE CHAVES,Bustillo de Chaves,Valladolid,63,50,17,"34,0",23,"46,0",39,"78,0",0,39,1,38,PP,"53,8",Cs,"15,4",5,21,6,0,4,0,0,2,"12,8","53,8","15,4","0,0","10,3","0,0","0,0","5,1"
47027,CABEZON DE PISUERGA,Cabezón de Pisuerga,Valladolid,3747,2781,1007,"36,2",1515,"54,5",2077,"74,7",21,2056,20,2036,PSOE,"39,4",PP,"28,8",810,593,280,103,130,0,0,120,"39,4","28,8","13,6","5,0","6,3","0,0","0,0","5,8"
47028,CABEZÓN DE VALDERADUEY,Cabezón de Valderaduey,Valladolid,41,30,8,"26,7",11,"36,7",21,"70,0",1,20,1,19,PP,"60,0",Cs,"20,0",2,12,4,0,1,0,0,0,"10,0","60,0","20,0","0,0","5,0","0,0","0,0","0,0"
47029,CABREROS DEL MONTE,Cabreros del Monte,Valladolid,63,48,21,"43,8",31,"64,6",40,"83,3",0,40,1,39,PP,"47,5",PSOE,"17,5",7,19,6,0,3,0,0,4,"17,5","47,5","15,0","0,0","7,5","0,0","0,0","10,0"
47030,CAMPASPERO,Campaspero,Valladolid,1047,936,413,"44,1",602,"64,3",754,"80,6",8,746,6,740,PP,"38,3",PSOE,"30,0",224,286,108,36,53,0,0,33,"30,0","38,3","14,5","4,8","7,1","0,0","0,0","4,4"
47031,EL CAMPILLO,El Campillo,Valladolid,219,197,73,"37,1",106,"53,8",145,"73,6",0,145,5,140,PP,"43,4",PSOE,"26,9",39,63,21,1,14,0,0,2,"26,9","43,4","14,5","0,7","9,7","0,0","0,0","1,4"
47032,CAMPORREDONDO,Camporredondo,Valladolid,153,153,63,"41,2",87,"56,9",114,"74,5",2,112,1,111,PP,"50,0",VOX,"19,6",15,56,13,2,22,0,0,3,"13,4","50,0","11,6","1,8","19,6","0,0","0,0","2,7"
